iter	Passed	Remaining
777	354760	557220
778	355225	556778
779	355661	556291
780	356171	555919
781	356711	555593
782	357166	555135
783	357646	554717
784	358150	554334
785	358602	553871
786	359037	553383
787	359442	552848
788	359869	552347
789	360406	552014
790	360870	551571
791	361279	551042
792	361847	550756
793	362346	550364
794	362858	549993
795	363402	549669
796	363952	549353
797	364383	548858
798	364835	548394
799	365262	547893
800	365687	547389
801	366164	546964
802	366590	546461
803	367022	545969
804	367513	545563
805	367989	545135
806	368457	544696
807	368978	544334
808	369371	543784
809	369816	543311
810	370243	542810
811	370728	542396
812	371154	541894
813	371599	541421
814	372116	541052
815	372603	540640
816	373074	540203
817	373529	539745
818	374029	539351
819	374504	538920
820	374908	538388
821	375315	537860
822	375758	537384
823	376162	536853
824	376684	536490
825	377129	536016
826	377521	535468
827	377941	534960
828	378463	534597
829	378871	534071
830	379336	533626
831	379780	533152
832	380197	532641
833	380607	532120
834	381091	531702
835	381569	531276
836	382014	530804
837	382438	530303
838	382963	529941
839	383371	529417
840	383857	529002
841	384302	528529
842	384736	528042
843	385248	527662
844	385689	527184
845	386253	526875
846	386678	526376
847	387073	525835
848	387551	525408
849	387918	524830
850	388363	524359
851	388789	523861
852	389236	523393
853	389669	522905
854	390091	522403
855	390619	522043
856	391063	521570
857	391456	521029
858	391995	520682
859	392466	520245
860	392906	519767
861	393331	519270
862	393853	518901
863	394272	518395
864	394730	517941
865	395152	517440
866	395663	517054
867	396110	516586
868	396644	516230
869	397084	515752
870	397572	515337
871	398110	514986
872	398506	514452
873	398927	513949
874	399330	513425
875	399764	512940
876	400299	512584
877	400701	512058
878	401113	511545
879	401555	511070
880	402022	510628
881	402424	510102
882	402856	509616
883	403290	509132
884	403805	508748
885	404298	508339
886	404791	507929
887	405228	507448
888	405790	507123
889	406217	506630
890	406644	506137
891	407103	505684
892	407547	505213
893	407956	504697
894	408392	504216
895	408774	503668
896	409312	503312
897	409762	502849
898	410243	502422
899	410714	501983
900	411170	501528
901	411624	501068
902	412069	500598
903	412490	500099
904	412952	499650
905	413416	499202
906	413938	498825
907	414405	498381
908	414807	497860
909	415281	497425
910	415777	497016
911	416179	496495
912	416595	495990
913	416989	495460
914	417383	494930
915	417767	494388
916	418174	493875
917	418661	493454
918	419183	493076
919	419604	492579
920	420078	492144
921	420527	491679
922	421022	491268
923	421497	490835
924	421953	490378
925	422386	489895
926	422806	489397
927	423281	488963
928	423720	488487
929	424159	488011
930	424589	487525
931	425071	487099
932	425562	486683
933	426032	486242
934	426440	485731
935	426899	485279
936	427312	484774
937	427798	484351
938	428286	483931
939	428709	483438
940	429193	483013
941	429666	482576
942	430172	482176
943	430644	481737
944	431127	481311
945	431622	480898
946	432099	480465
947	432551	480004
948	433026	479569
949	433464	479092
950	433889	478601
951	434289	478083
952	434785	477671
953	435215	477186
954	435731	476794
955	436159	476307
956	436590	475824
957	437144	475474
958	437640	475061
959	438152	474664
960	438592	474190
961	439109	473800
962	439571	473349
963	440115	472987
964	440580	472539
965	440997	472040
966	441384	471510
967	441819	471030
968	442258	470555
969	442737	470123
970	443237	469712
971	443750	469316
972	444191	468843
973	444629	468367
974	445061	467885
975	445524	467435
976	445963	466960
977	446472	466559
978	446954	466129
979	447365	465625
980	447910	465260
981	448331	464767
982	448796	464319
983	449267	463877
984	449695	463392
985	450079	462860
986	450612	462482
987	451044	462000
988	451553	461598
989	451974	461105
990	452474	460693
991	452897	460202
992	453331	459723
993	453767	459246
994	454252	458817
995	454663	458315
996	455158	457897
997	455627	457454
998	456018	456931
999	456473	456473
1000	456886	455974
1001	457345	455519
1002	457792	455054
1003	458247	454595
1004	458678	454114
1005	459119	453642
1006	459538	453149
1007	459958	452657
1008	460470	452255
1009	460888	451762
1010	461345	451306
1011	461778	450826
1012	462178	450316
1013	462620	449845
1014	463138	449449
1015	463645	449042
1016	464131	448614
1017	464629	448198
1018	465082	447739
1019	465513	447258
1020	465981	446812
1021	466467	446384
1022	466945	445948
1023	467399	445490
1024	467946	445119
1025	468424	444684
1026	468826	444175
1027	469269	443706
1028	469701	443226
1029	470108	442723
1030	470579	442281
1031	471006	441796
1032	471469	441346
1033	471900	440866
1034	472429	440478
1035	472958	440088
1036	473405	439623
1037	473825	439132
1038	474353	438742
1039	474803	438280
1040	475264	437827
1041	475702	437354
1042	476150	436890
1043	476588	436416
1044	476981	435901
1045	477422	435431
1046	477808	434910
1047	478279	434467
1048	478711	433989
1049	479125	433494
1050	479561	433019
1051	480005	432552
1052	480485	432117
1053	480932	431652
1054	481378	431187
1055	481813	430712
1056	482191	430185
1057	482666	429746
1058	483163	429326
1059	483568	428824
1060	483995	428343
1061	484488	427919
1062	484975	427489
1063	485522	427113
1064	485979	426658
1065	486434	426200
1066	486907	425758
1067	487378	425315
1068	487997	425000
1069	488513	424595
1070	489017	424180
1071	489542	423782
1072	489996	423324
1073	490500	422908
1074	491043	422526
1075	491521	422087
1076	491987	421638
1077	492468	421202
1078	492880	420706
1079	493349	420260
1080	493883	419869
1081	494319	419394
1082	494833	418986
1083	495257	418501
1084	495843	418153
1085	496334	417725
1086	496873	417336
1087	497311	416864
1088	497781	416418
1089	498325	416032
1090	498820	415607
1091	499299	415168
1092	499791	414740
1093	500229	414266
1094	500799	413902
1095	501304	413484
1096	501771	413034
1097	502251	412596
1098	502791	412206
1099	503257	411756
1100	503694	411281
1101	504143	410817
1102	504540	410310
1103	504987	409845
1104	505483	409418
1105	505894	408923
1106	506429	408528
1107	506880	408066
1108	507309	407585
1109	507839	407186
1110	508296	406728
1111	508794	406303
1112	509308	405890
1113	509821	405477
1114	510355	405080
1115	510829	404635
1116	511351	404228
1117	511829	403786
1118	512258	403306
1119	512700	402835
1120	513116	402345
1121	513562	401879
1122	514113	401493
1123	514639	401088
1124	515168	400686
1125	515580	400192
1126	516013	399716
1127	516440	399233
1128	516884	398765
1129	517313	398285
1130	517828	397871
1131	518312	397433
1132	518803	397001
1133	519229	396519
1134	519686	396060
1135	520196	395642
1136	520631	395166
1137	521045	394675
1138	521535	394242
1139	521960	393759
1140	522366	393263
1141	522884	392850
1142	523334	392386
1143	523784	391922
1144	524233	391458
1145	524690	390999
1146	525160	390550
1147	525552	390043
1148	525999	389578
1149	526429	389099
1150	526870	388630
1151	527342	388182
1152	527838	387752
1153	528328	387319
1154	528776	386853
1155	529293	386439
1156	529700	385944
1157	530170	385495
1158	530630	385039
1159	531049	384553
1160	531524	384107
1161	531965	383637
1162	532432	383186
1163	532889	382727
1164	533287	382227
1165	533733	381761
1166	534262	381354
1167	534708	380888
1168	535209	380460
1169	535665	380002
1170	536133	379551
1171	536573	379081
1172	537097	378669
1173	537538	378199
1174	537957	377714
1175	538369	377224
1176	538784	376737
1177	539227	376268
1178	539653	375789
1179	540193	375388
1180	540652	374931
1181	541093	374462
1182	541505	373972
1183	541944	373502
1184	542402	373045
1185	542901	372615
1186	543356	372155
1187	543812	371696
1188	544212	371199
1189	544715	370772
1190	545186	370324
1191	545661	369878
1192	546176	369459
1193	546702	369046
1194	547204	368618
1195	547602	368121
1196	548084	367679
1197	548533	367215
1198	549044	366793
1199	549484	366323
1200	549910	365844
1201	550432	365428
1202	550897	364975
1203	551409	364553
1204	551882	364104
1205	552348	363652
1206	552829	363209
1207	553284	362749
1208	553747	362294
1209	554185	361823
1210	554618	361349
1211	555089	360899
1212	555509	360417
1213	556025	359996
1214	556550	359581
1215	557017	359129
1216	557501	358688
1217	557922	358206
1218	558421	357774
1219	558874	357312
1220	559309	356840
1221	559802	356404
1222	560278	355957
1223	560712	355484
1224	561165	355023
1225	561676	354598
1226	562201	354182
1227	562728	353767
1228	563235	353339
1229	563687	352877
1230	564121	352404
1231	564640	351983
1232	565196	351586
1233	565637	351117
1234	566088	350654
1235	566530	350185
1236	567036	349756
1237	567428	349257
1238	567920	348819
1239	568470	348417
1240	568954	347974
1241	569366	347487
1242	569787	347006
1243	570168	346501
1244	570663	346065
1245	571123	345607
1246	571577	345146
1247	572009	344672
1248	572533	344253
1249	573005	343803
1250	573419	343318
1251	573881	342862
1252	574325	342395
1253	574748	341915
1254	575221	341466
1255	575643	340986
1256	576118	340537
1257	576608	340098
1258	577052	339631
1259	577483	339157
1260	577918	338685
1261	578357	338215
1262	578738	337712
1263	579160	337232
1264	579751	336851
1265	580184	336378
1266	580573	335880
1267	581008	335408
1268	581450	334941
1269	581849	334448
1270	582276	333972
1271	582782	333542
1272	583235	333080
1273	583658	332602
1274	584111	332141
1275	584527	331659
1276	585047	331236
1277	585503	330777
1278	585942	330308
1279	586362	329828
1280	586774	329344
1281	587224	328882
1282	587741	328457
1283	588301	328055
1284	588782	327610
1285	589224	327143
1286	589655	326669
1287	590118	326214
1288	590586	325761
1289	591056	325310
1290	591495	324841
1291	591972	324393
1292	592438	323939
1293	592862	323462
1294	593304	322995
1295	593798	322557
1296	594237	322088
1297	594647	321604
1298	595073	321129
1299	595560	320686
1300	595991	320213
1301	596465	319764
1302	597031	319363
1303	597576	318951
1304	598046	318499
1305	598474	318025
1306	598900	317550
1307	599342	317083
1308	599751	316598
1309	600239	316156
1310	600656	315676
1311	601136	315229
1312	601538	314742
1313	601923	314246
1314	602325	313758
1315	602800	313309
1316	603247	312845
1317	603685	312377
1318	604146	311920
1319	604691	311507
1320	605175	311062
1321	605690	310634
1322	606120	310161
1323	606651	309740
1324	607142	309299
1325	607590	308835
1326	608028	308367
1327	608467	307899
1328	608954	307455
1329	609435	307008
1330	609897	306552
1331	610321	306077
1332	610915	305687
1333	611356	305220
1334	611862	304785
1335	612426	304379
1336	612848	303903
1337	613250	303416
1338	613663	302936
1339	614078	302456
1340	614476	301968
1341	614943	301514
1342	615407	301059
1343	615871	300604
1344	616278	300120
1345	616719	299653
1346	617186	299200
1347	617593	298717
1348	618099	298282
1349	618621	297854
1350	619058	297386
1351	619676	297004
1352	620114	296536
1353	620554	296069
1354	620972	295592
1355	621419	295128
1356	621933	294696
1357	622362	294224
1358	622838	293774
1359	623269	293303
1360	623704	292834
1361	624105	292349
1362	624542	291880
1363	624989	291417
1364	625440	290956
1365	625914	290504
1366	626325	290025
1367	626758	289554
1368	627191	289085
1369	627594	288602
1370	628000	288119
1371	628426	287647
1372	628915	287203
1373	629358	286738
1374	629764	286256
1375	630255	285813
1376	630722	285359
1377	631167	284895
1378	631618	284434
1379	632033	283957
1380	632485	283496
1381	632987	283057
1382	633418	282587
1383	633939	282158
1384	634407	281704
1385	634896	281259
1386	635382	280814
1387	635933	280397
1388	636371	279930
1389	636810	279463
1390	637254	278999
1391	637724	278546
1392	638238	278112
1393	638661	277639
1394	639143	277191
1395	639626	276743
1396	640053	276272
1397	640493	275806
1398	640932	275339
1399	641377	274876
1400	641831	274415
1401	642296	273960
1402	642739	273496
1403	643171	273027
1404	643628	272568
1405	644083	272109
1406	644659	271700
1407	645114	271241
1408	645573	270783
1409	646032	270325
1410	646487	269866
1411	646922	269398
1412	647364	268933
1413	647856	268489
1414	648307	268028
1415	648765	267570
1416	649224	267112
1417	649711	266665
1418	650177	266210
1419	650607	265741
1420	651057	265279
1421	651546	264834
1422	651994	264371
1423	652455	263914
1424	653010	263495
1425	653433	263023
1426	653885	262562
1427	654333	262099
1428	654845	261663
1429	655293	261200
1430	655738	260737
1431	656179	260272
1432	656625	259809
1433	657133	259370
1434	657538	258891
1435	657968	258422
1436	658416	257960
1437	658877	257502
1438	659314	257036
1439	659812	256593
1440	660250	256127
1441	660649	255646
1442	661054	255168
1443	661521	254713
1444	662058	254285
1445	662482	253814
1446	662929	253351
1447	663366	252885
1448	663850	252437
1449	664252	251957
1450	664722	251504
1451	665290	251087
1452	665793	250646
1453	666313	250211
1454	666774	249754
1455	667242	249299
1456	667742	248856
1457	668188	248393
1458	668622	247926
1459	669095	247473
1460	669584	247026
1461	670047	246570
1462	670599	246146
1463	671091	245700
1464	671580	245252
1465	672013	244785
1466	672477	244329
1467	672910	243861
1468	673371	243403
1469	673854	242954
1470	674360	242512
1471	674810	242051
1472	675226	241577
1473	675715	241130
1474	676202	240682
1475	676637	240215
1476	677158	239779
1477	677587	239310
1478	678078	238863
1479	678513	238396
1480	678982	237941
1481	679449	237486
1482	679930	237035
1483	680413	236585
1484	680870	236126
1485	681319	235665
1486	681765	235202
1487	682185	234730
1488	682623	234265
1489	683086	233808
1490	683584	233363
1491	683995	232888
1492	684457	232431
1493	684880	231960
1494	685302	231490
1495	685741	231025
1496	686148	230549
1497	686590	230085
1498	687102	229645
1499	687538	229179
1500	688004	228723
1501	688451	228261
1502	688945	227815
1503	689425	227363
1504	689990	226940
1505	690439	226478
1506	690850	226004
1507	691345	225558
1508	691780	225092
1509	692221	224628
1510	692646	224159
1511	693185	223726
1512	693635	223265
1513	694069	222799
1514	694582	222358
1515	695044	221900
1516	695482	221435
1517	695919	220970
1518	696405	220520
1519	696893	220071
1520	697337	219608
1521	697778	219144
1522	698275	218698
1523	698720	218235
1524	699125	217760
1525	699579	217300
1526	700030	216839
1527	700451	216369
1528	700841	215890
1529	701374	215454
1530	701865	215006
1531	702294	214539
1532	702782	214089
1533	703226	213626
1534	703669	213163
1535	704119	212702
1536	704540	212232
1537	704969	211765
1538	705388	211295
1539	705844	210836
1540	706291	210374
1541	706694	209900
1542	707192	209453
1543	707679	209003
1544	708164	208553
1545	708622	208094
1546	709037	207623
1547	709479	207160
1548	709889	206688
1549	710338	206227
1550	710776	205763
1551	711270	205315
1552	711864	204896
1553	712322	204437
1554	712757	203972
1555	713209	203512
1556	713646	203047
1557	714120	202594
1558	714618	202146
1559	715086	201691
1560	715582	201243
1561	716031	200782
1562	716467	200317
1563	716916	199856
1564	717411	199408
1565	717845	198943
1566	718271	198475
1567	718715	198013
1568	719198	197561
1569	719606	197089
1570	720133	196650
1571	720570	196185
1572	721022	195725
1573	721482	195267
1574	721959	194814
1575	722402	194351
1576	722837	193887
1577	723297	193429
1578	723791	192980
1579	724245	192520
1580	724687	192058
1581	725104	191589
1582	725541	191124
1583	725957	190655
1584	726391	190190
1585	726882	189741
1586	727435	189307
1587	727862	188840
1588	728300	188377
1589	728784	187925
1590	729201	187456
1591	729700	187008
1592	730133	186543
1593	730553	186075
1594	730998	185613
1595	731378	185136
1596	731797	184667
1597	732256	184209
1598	732673	183741
1599	733161	183290
1600	733565	182818
1601	734036	182363
1602	734484	181902
1603	734927	181441
1604	735378	180980
1605	735786	180510
1606	736172	180034
1607	736606	179570
1608	737098	179120
1609	737531	178656
1610	737964	178192
1611	738376	177723
1612	738850	177269
1613	739308	176811
1614	739715	176340
1615	740145	175876
1616	740582	175413
1617	741023	174951
1618	741555	174510
1619	741991	174047
1620	742487	173598
1621	742961	173144
1622	743508	172706
1623	743979	172251
1624	744482	171803
1625	744937	171344
1626	745403	170888
1627	745916	170442
1628	746429	169997
1629	746927	169547
1630	747355	169082
1631	747793	168620
1632	748279	168168
1633	748682	167697
1634	749101	167230
1635	749586	166778
1636	750021	166315
1637	750463	165853
1638	750894	165389
1639	751377	164936
1640	751895	164491
1641	752328	164027
1642	752726	163556
1643	753244	163111
1644	753658	162643
1645	754075	162176
1646	754569	161726
1647	755004	161262
1648	755427	160797
1649	755855	160332
1650	756286	159869
1651	756741	159410
1652	757157	158943
1653	757602	158482
1654	758036	158019
1655	758464	157555
1656	758893	157091
1657	759347	156632
1658	759805	156174
1659	760226	155708
1660	760646	155243
1661	761111	154786
1662	761615	154338
