iter	MultiClass
0	1.007057706
1	0.9279726218
2	0.8583962886
3	0.7966496358
4	0.7422360753
5	0.6933190532
6	0.6488599516
7	0.6085045107
8	0.5717285641
9	0.5382832608
10	0.5075393557
11	0.4790614291
12	0.4528984839
13	0.4287708462
14	0.406205971
15	0.3852395841
16	0.3660012718
17	0.348068896
18	0.3313253356
19	0.3155195446
20	0.3008139582
21	0.2870363274
22	0.2742520325
23	0.2621877113
24	0.2508483824
25	0.2402277696
26	0.2302435328
27	0.2209083847
28	0.2120985524
29	0.2038600434
30	0.1962059397
31	0.18886037
32	0.1819442718
33	0.175481431
34	0.1694021285
35	0.1636483492
36	0.1583040108
37	0.153205811
38	0.1483400968
39	0.1437714129
40	0.139464107
41	0.1354230855
42	0.1315436178
43	0.1279118968
44	0.124483278
45	0.121200424
46	0.1181547595
47	0.1152757649
48	0.1125926661
49	0.1099491675
50	0.1075328779
51	0.1052069474
52	0.1030326677
53	0.1009991892
54	0.09901237516
55	0.09710997386
56	0.09532023955
57	0.09360281086
58	0.09200213458
59	0.09052113389
60	0.08906781843
61	0.08772101653
62	0.08645281116
63	0.0852760584
64	0.08414042946
65	0.08310550711
66	0.0820683605
67	0.08108723715
68	0.08017042767
69	0.07932224999
70	0.07852114682
71	0.07776615546
72	0.07701270203
73	0.07629057822
74	0.07560692222
75	0.0750085464
76	0.07444139051
77	0.07390155179
78	0.07334206629
79	0.07278451295
80	0.0722754379
81	0.07180803551
82	0.0713668279
83	0.07095118506
84	0.07060651085
85	0.07023296571
86	0.06985229398
87	0.06957340885
88	0.06924051606
89	0.06897416473
90	0.06868312087
91	0.0684132599
92	0.06817461452
93	0.06791115389
94	0.06767425579
95	0.06745748866
96	0.06721448336
97	0.06705131879
98	0.06688265954
99	0.06672682459
100	0.06654019833
101	0.0663812943
102	0.06623037148
103	0.06606452962
104	0.06596040392
105	0.0658134075
106	0.06574118321
107	0.06560013645
108	0.0655387546
109	0.06548253832
110	0.06533780912
111	0.0652925357
112	0.06517499445
113	0.06510215049
114	0.06498788145
115	0.06486366102
116	0.06475690255
117	0.06468330974
118	0.06462917653
119	0.06459502024
120	0.06452779416
121	0.06445238596
122	0.06440361115
123	0.06433839714
124	0.0643067609
125	0.06427448694
126	0.06424153379
127	0.06421540868
128	0.06414720167
129	0.0641347857
130	0.06409052105
131	0.06408641841
132	0.06404975354
133	0.06398860029
134	0.06390791692
135	0.06390589008
136	0.06390270137
137	0.06382987717
138	0.06380024512
139	0.06377842492
140	0.06376353116
141	0.06374936907
142	0.06370427874
143	0.06368632773
144	0.06366585528
145	0.06365174569
146	0.06361358748
147	0.06360743258
148	0.06359698751
149	0.06358284982
150	0.06356055103
151	0.06355456061
152	0.06355419481
153	0.06355325218
154	0.06348073276
155	0.0634542915
156	0.06344542493
157	0.06341377225
158	0.06341356118
159	0.06339112588
160	0.06339088322
161	0.06338881771
162	0.06338849362
163	0.06336166726
164	0.06333885081
165	0.06333154831
166	0.06331681801
167	0.06328036718
168	0.06325302184
169	0.06323556102
170	0.06321740664
171	0.06321517811
172	0.06320775653
173	0.06317310295
174	0.06317210528
175	0.06317173757
176	0.06315539455
177	0.06315519739
178	0.06311645588
179	0.06311632837
180	0.06311616781
181	0.06311507848
182	0.06308475424
183	0.06305850873
184	0.06305734352
185	0.06305698649
186	0.06304249745
187	0.06298098325
188	0.06296541008
189	0.06292414425
190	0.06288168734
191	0.06287965081
192	0.06287519544
193	0.0628364888
194	0.06283609305
195	0.06281298448
196	0.06276480553
197	0.06272812372
198	0.06272807369
199	0.06272701733
200	0.06271967304
201	0.06269803346
202	0.06269542044
203	0.06269541515
204	0.06269541039
205	0.06269536891
206	0.06266501655
207	0.06266501277
208	0.06266500893
209	0.06265993939
210	0.06265984257
211	0.06265775564
212	0.0626576985
213	0.0626414409
214	0.06262388738
215	0.0625993462
216	0.06258117739
217	0.06254176986
218	0.06254054237
219	0.06253541776
220	0.06251775539
221	0.06249987686
222	0.06249932504
223	0.0624992336
224	0.06249875905
225	0.06249859409
226	0.06249855871
227	0.06247655106
228	0.06245206205
229	0.06243262828
230	0.06241050596
231	0.06240922343
232	0.06240895838
233	0.06240596877
234	0.06236729928
235	0.06236719785
236	0.06233790522
237	0.062300501
238	0.06224767119
239	0.0622304455
240	0.06220158292
241	0.06219274535
242	0.06216717958
243	0.0621640064
244	0.06214615496
245	0.06212074341
246	0.06210401207
247	0.06209263937
248	0.06205209061
249	0.06205205533
250	0.06202166498
251	0.06201642598
252	0.06199204601
253	0.06197802208
254	0.06197337628
255	0.06194981953
256	0.06194723075
257	0.06194246214
258	0.06191236619
259	0.06191007751
260	0.06190033004
261	0.06186944665
262	0.06185912461
263	0.06184805299
264	0.06184706347
265	0.0618354709
266	0.06183539791
267	0.0618349472
268	0.06180610291
269	0.06179539212
270	0.06178460875
271	0.06178406687
272	0.06178306911
273	0.06176631783
274	0.0617506567
275	0.0617371225
276	0.06172190611
277	0.06170120345
278	0.0616926707
279	0.06169259043
280	0.06168032905
281	0.06167682422
282	0.06167670227
283	0.06165929025
284	0.06162890565
285	0.06160717749
286	0.06159600377
287	0.06157463062
288	0.06156436841
289	0.06156142862
290	0.06154929836
291	0.0615391058
292	0.06151328615
293	0.06149523406
294	0.06146887712
295	0.06145853932
296	0.06143461416
297	0.06142450466
298	0.06140737596
299	0.0614000268
300	0.06138574771
301	0.06137067356
302	0.06137048765
303	0.06136076935
304	0.06136042896
305	0.06135100575
306	0.06132980008
307	0.06132970536
308	0.06131392403
309	0.06129126512
310	0.06127622571
311	0.0612636625
312	0.06125526705
313	0.06124826635
314	0.06123429594
315	0.06123379708
316	0.06121128863
317	0.06119975549
318	0.06116502734
319	0.06115450282
320	0.06113628818
321	0.06112465335
322	0.06110736407
323	0.06109347993
324	0.06107646009
325	0.06106619972
326	0.06103660677
327	0.06100999742
328	0.06099652118
329	0.06098338367
330	0.06098258882
331	0.06097874666
332	0.06097854792
333	0.06096398707
334	0.06095602818
335	0.06095095939
336	0.06094154655
337	0.06092965417
338	0.06091122383
339	0.06090315075
340	0.06089910406
341	0.06087049875
342	0.06085569495
343	0.0608552715
344	0.06084682542
345	0.06081993646
346	0.06079543451
347	0.06077107538
348	0.06077087395
349	0.06075928078
350	0.06073187121
351	0.06072992264
352	0.0606981941
353	0.06068926439
354	0.06067603578
355	0.06066489475
356	0.06065236847
357	0.06065233766
358	0.06063760779
359	0.06062927258
360	0.06062168411
361	0.06061207326
362	0.06059777433
363	0.06056169255
364	0.06055336372
365	0.06053973115
366	0.06053421156
367	0.06052067517
368	0.06051160479
369	0.06047590246
370	0.06045203973
371	0.06045134272
372	0.06042049455
373	0.06042011595
374	0.06039721644
375	0.0603757244
376	0.06037146278
377	0.06035588129
378	0.06035273295
379	0.06034717063
380	0.06033848103
381	0.06031920145
382	0.06029247
383	0.06028534241
384	0.06027026527
385	0.06024576385
386	0.06023339745
387	0.06022478049
388	0.06020495315
389	0.06018654491
390	0.06017192965
391	0.06014866446
392	0.06013376114
393	0.06012403048
394	0.06010936914
395	0.06010478691
396	0.06009148983
397	0.06008677249
398	0.06008149307
399	0.06007585137
400	0.06006577036
401	0.06005481148
402	0.0600418678
403	0.06003085853
404	0.06002044296
405	0.0600036797
406	0.05997974866
407	0.05995529795
408	0.05994748962
409	0.05993584309
410	0.05992157238
411	0.05991938799
412	0.05991045679
413	0.05989775114
414	0.05989370734
415	0.05987991552
416	0.0598683276
417	0.05985603866
418	0.05984215764
419	0.05982848622
420	0.05980012613
421	0.05979360403
422	0.05977810368
423	0.05974618091
424	0.05973561634
425	0.0597303535
426	0.05971380264
427	0.05969865785
428	0.05968706336
429	0.05967080255
430	0.05966527223
431	0.05964693494
432	0.05963102417
433	0.05961984239
434	0.05960899814
435	0.05960122601
436	0.0595811125
437	0.05957383143
438	0.05956676876
439	0.05955644386
440	0.05955040454
441	0.0595424196
442	0.05952522127
443	0.05952126979
444	0.05951686793
445	0.05950444033
446	0.05949487366
447	0.05947705491
448	0.05947174528
449	0.05946096935
450	0.05944570171
451	0.05943038904
452	0.05942033271
453	0.05939566068
454	0.05938505298
455	0.05938502963
456	0.05934209974
457	0.05932439714
458	0.0593083661
459	0.05930629209
460	0.05927791876
461	0.05926925254
462	0.05925616187
463	0.05924851438
464	0.05923843472
465	0.0592293139
466	0.0592101219
467	0.05920463453
468	0.05919720804
469	0.05918713632
470	0.0591722541
471	0.05916124052
472	0.05914408535
473	0.0591210198
474	0.0591208839
475	0.0591137386
476	0.05910623959
477	0.0591020097
478	0.05908886823
479	0.05907956504
480	0.05906983141
481	0.0590688537
482	0.05905736154
483	0.05903819718
484	0.05903781765
485	0.05902625442
