iter	MultiClass
0	1.043843378
1	0.9937290427
2	0.9476628844
3	0.9051049107
4	0.8656654266
5	0.8289969618
6	0.7947997892
7	0.7628332713
8	0.7328805804
9	0.7047570064
10	0.6783002232
11	0.6533706597
12	0.6298408978
13	0.6075723586
14	0.5864985739
15	0.5665294519
16	0.5475977183
17	0.5296049727
18	0.5125017051
19	0.4962352431
20	0.4807377542
21	0.465969339
22	0.4518863157
23	0.4384457465
24	0.4256048177
25	0.4136122892
26	0.4021825707
27	0.3912230593
28	0.3807688802
29	0.3707063492
30	0.3610753348
31	0.3518171813
32	0.3423697297
33	0.3338137711
34	0.3255338542
35	0.317594463
36	0.3099348958
37	0.3025551835
38	0.2954109623
39	0.2885536334
40	0.2819590774
41	0.2755499442
42	0.2693697297
43	0.263452505
44	0.2576810671
45	0.2521694568
46	0.2469574653
47	0.241773763
48	0.236718967
49	0.2319087457
50	0.2273329458
51	0.222749752
52	0.2178668775
53	0.2135924324
54	0.2095193142
55	0.2056252325
56	0.2017055432
57	0.197523174
58	0.1939787946
59	0.1904405537
60	0.1870513548
61	0.1838183284
62	0.1805762804
63	0.1774949932
64	0.1744414218
65	0.1711536768
66	0.1679908389
67	0.1653194754
68	0.1626168465
69	0.1600089131
70	0.1575284598
71	0.1552949839
72	0.1529700831
73	0.1506799975
74	0.1484791977
75	0.1462874194
76	0.1443696212
77	0.1424896453
78	0.1402008619
79	0.1382859778
80	0.1365742963
81	0.1344943886
82	0.1328652809
83	0.1312824746
84	0.1297759642
85	0.1282923797
86	0.1268685748
87	0.1250681811
88	0.1237016447
89	0.12239109
90	0.1210795666
91	0.1196395554
92	0.118058834
93	0.116871241
94	0.1157462643
95	0.1146552502
96	0.1135508123
97	0.1123505627
98	0.1109841425
99	0.1099649755
100	0.1089749659
101	0.1080100756
102	0.1067895198
103	0.1058914388
104	0.1047420247
105	0.1038771701
106	0.1030364506
107	0.1022285079
108	0.1014563027
109	0.1004312841
110	0.09968074157
111	0.09868995691
112	0.09788034784
113	0.0970867823
114	0.09618731399
115	0.09553000217
116	0.09466570561
117	0.09403507875
118	0.09343768601
119	0.09264097377
120	0.0920562531
121	0.09130568731
122	0.09075861855
123	0.09004976594
124	0.089511742
125	0.08899810113
126	0.08848506479
127	0.08800008526
128	0.08753335038
129	0.08706469339
130	0.08645215619
131	0.08602323599
132	0.08558161272
133	0.0851655506
134	0.08474546596
135	0.0842062252
136	0.0838086015
137	0.08344575428
138	0.08302508836
139	0.08253032769
140	0.08217958674
141	0.08178346664
142	0.08139755394
143	0.08106887091
144	0.08063568793
145	0.08032343595
146	0.0800148267
147	0.07968391927
148	0.07936520337
149	0.07907853578
150	0.07878156002
151	0.07859567212
152	0.0782999442
153	0.0780515098
154	0.07769341363
155	0.07743564763
156	0.07720062159
157	0.07702539062
158	0.07681290303
159	0.07649176122
160	0.07632981461
161	0.07617848617
162	0.07595325676
163	0.07580591983
164	0.07558724733
165	0.07540650577
166	0.07519867622
167	0.07502175564
168	0.07483341084
169	0.07458823165
170	0.07448769996
171	0.07429240296
172	0.07405478826
173	0.07393852307
174	0.07369408792
175	0.07359833829
176	0.07351245505
177	0.07334281219
178	0.07310031467
179	0.07301840743
180	0.07286403305
181	0.07271598307
182	0.07252350725
183	0.07244040644
184	0.07225178261
185	0.07216264416
186	0.07204517764
187	0.07197398158
188	0.07185039993
189	0.07177840557
190	0.07170937965
191	0.07157641214
192	0.0713875713
193	0.07131731306
194	0.07124529545
195	0.07106349981
196	0.07101355562
197	0.07090948971
198	0.07085401166
199	0.07068405878
200	0.07062911551
201	0.07046373543
202	0.07041422526
203	0.07030453249
204	0.07021805246
205	0.07015800936
206	0.07009311446
207	0.07000520058
208	0.06993669395
209	0.06990177796
210	0.06985642206
211	0.06977545263
212	0.06964245412
213	0.06958348059
214	0.06951712085
215	0.06943756975
216	0.06938337829
217	0.06934407552
218	0.06930375744
219	0.06918349299
220	0.069148391
221	0.06907746621
222	0.06894858321
223	0.0688780847
224	0.06875802176
225	0.0687202691
226	0.06867936198
227	0.06861986142
228	0.06857373822
229	0.0684507301
230	0.0684195421
231	0.0683773329
232	0.0683233817
233	0.06822526042
234	0.06818774027
235	0.06815454489
236	0.06812629433
237	0.06807413349
238	0.0680227322
239	0.06799268353
240	0.06794647507
241	0.06787924727
242	0.06782710193
243	0.06779967293
244	0.06776356337
245	0.06765997024
246	0.0676343936
247	0.06761129712
248	0.06757992312
249	0.06748974609
250	0.06739763145
251	0.06737544178
252	0.06735608879
253	0.06733151197
254	0.06724519469
255	0.06715937345
256	0.06713840836
257	0.06707042876
258	0.06703908575
259	0.06699924045
260	0.06697910466
261	0.06695993769
262	0.06691234189
263	0.06686737351
264	0.06684586589
265	0.0668249783
266	0.0668047185
267	0.06677701048
268	0.06675680494
269	0.06670952691
270	0.06665266152
271	0.06658777437
272	0.06651059493
273	0.06647843037
274	0.06646094525
275	0.06642357236
276	0.06640119668
277	0.06637700738
278	0.06635600353
279	0.06632231213
280	0.06630849299
281	0.06627373202
282	0.06624317956
283	0.06622696553
284	0.06621374318
285	0.06616932509
286	0.06615248326
287	0.06613113839
288	0.0661062903
289	0.06603289311
290	0.06601829892
291	0.06600145709
292	0.06597873264
293	0.06595696925
294	0.06594109623
295	0.06591314019
296	0.06589636812
297	0.0658804486
298	0.06586903987
299	0.06585411241
300	0.06582857453
301	0.06576680308
302	0.06575184462
303	0.0657327784
304	0.06571999783
305	0.06570417132
306	0.06568728299
307	0.06566364397
308	0.06564033823
309	0.06561595517
310	0.06559953187
311	0.06558692956
312	0.06557420325
313	0.06554990544
314	0.06553210255
315	0.06551553974
316	0.06548901755
317	0.06547642299
318	0.06546041822
319	0.06541517082
320	0.06540622675
321	0.0653929114
322	0.06535391865
323	0.06533760386
324	0.06532628813
325	0.06530507502
326	0.06528999256
327	0.06527485584
328	0.06525077505
329	0.0652336542
330	0.06521198382
331	0.06517438616
332	0.06515822638
333	0.06513762556
334	0.06512758092
335	0.06510219029
336	0.06508642578
337	0.0650538427
338	0.06504456535
339	0.06503202505
340	0.06501769438
341	0.06498825025
342	0.06496968393
343	0.06495603144
344	0.06493985228
345	0.06489378333
346	0.06488152979
347	0.06486902437
348	0.06485555788
349	0.06483818127
350	0.06480243211
351	0.0647905971
352	0.06477069382
353	0.06475719246
354	0.06474099005
355	0.06472698878
356	0.06469557214
357	0.06467157273
358	0.06465857902
359	0.0646499566
360	0.06463603671
361	0.06461981879
362	0.06460095796
363	0.0645930447
364	0.06458490281
365	0.06457552471
366	0.06456551882
367	0.06454532103
368	0.06452289109
369	0.06451480732
370	0.06449021112
371	0.06447996109
372	0.06446946305
373	0.06444688973
374	0.06443310547
375	0.06441024151
376	0.06439035373
377	0.0643777708
378	0.0643648391
379	0.06435418604
380	0.06433983987
381	0.06433258154
382	0.06429725865
383	0.06428695824
384	0.06427544488
385	0.06426235817
386	0.06424047077
387	0.0642238227
388	0.06419978841
389	0.06419010417
390	0.06418083845
391	0.06416609313
392	0.06415293279
393	0.06414338418
394	0.06412571305
395	0.06409796627
396	0.06408358522
397	0.06406643338
398	0.06405047898
399	0.06403142051
400	0.06401782614
401	0.06400633603
402	0.0639788954
403	0.0639714743
404	0.06395835658
405	0.06394874984
406	0.06394152638
407	0.0639351206
408	0.0639265253
409	0.06391923596
410	0.0639066104
411	0.06389527917
412	0.06388387819
413	0.06386989242
414	0.06385459682
415	0.06384297495
416	0.06382812888
417	0.06379878937
418	0.06378374953
419	0.0637750031
420	0.06376622566
421	0.06375667705
422	0.06374801975
423	0.06374389648
424	0.06373021686
425	0.06370655847
426	0.06369664946
427	0.06368868195
428	0.06368318297
429	0.06367714146
430	0.06366755022
431	0.06365412249
432	0.0636276623
433	0.06361731151
434	0.06360099284
435	0.06359276956
436	0.06358477493
437	0.06357467215
438	0.06355770244
439	0.06353372241
440	0.06352413504
441	0.06351295495
442	0.06350487894
443	0.06349893818
444	0.06348945933
445	0.06348067414
446	0.0634667465
447	0.06345033482
448	0.06342756386
449	0.06341808888
450	0.06340940058
451	0.06340335906
452	0.06338671875
453	0.06337673999
454	0.06336812919
455	0.06334087844
456	0.06331796022
457	0.06330218797
458	0.06329351128
459	0.0632867916
460	0.0632765377
461	0.06326157149
462	0.06325365436
463	0.06323927719
464	0.06322786071
465	0.06321292163
466	0.06319793992
467	0.06318827505
468	0.06318124147
469	0.06317436291
470	0.06316581024
471	0.06315633138
472	0.06315110367
473	0.06314485677
474	0.06313421534
475	0.06312358553
476	0.06310520523
477	0.06309804765
478	0.06308825102
479	0.06308222114
480	0.0630718471
481	0.06306169782
482	0.06305494714
483	0.06304785931
484	0.06303872923
485	0.0630304982
486	0.06302342587
487	0.06301466006
488	0.06299632626
489	0.06298689391
490	0.06297935268
491	0.06297377232
492	0.06296692088
493	0.06296125915
494	0.06295065259
495	0.06294234406
496	0.06292412264
497	0.06291026476
498	0.0629058586
499	0.0628976392
500	0.06288719541
501	0.06288033234
502	0.06287176029
503	0.06286290535
504	0.06285576327
505	0.0628503573
506	0.06283969262
507	0.06282643927
508	0.06281990947
509	0.06280528041
510	0.06279480174
511	0.06278934539
512	0.06277455745
513	0.06277141462
514	0.06276298983
515	0.06273985073
516	0.06272022647
517	0.0627129255
518	0.06270052083
519	0.06269468083
520	0.06269002666
521	0.06268007115
522	0.0626753356
523	0.06266774011
524	0.06265799386
525	0.0626491893
526	0.06264053199
527	0.06263370381
528	0.06262426758
529	0.062615184
530	0.06260244218
531	0.06259810578
532	0.06258089193
533	0.06257504418
534	0.06256741769
535	0.06256240699
536	0.06255404808
537	0.06255156793
538	0.06254596432
539	0.06253888811
540	0.06253159877
541	0.06252041093
542	0.0625144353
543	0.06250450304
544	0.06249900406
545	0.06249302068
546	0.06248590185
547	0.06247500853
548	0.06246875388
549	0.06246422371
550	0.06245795356
551	0.0624468316
552	0.06243651956
553	0.06242974563
554	0.06242343672
555	0.06241724795
556	0.06241380286
557	0.06239864676
558	0.06239053587
559	0.0623831419
560	0.06236214193
561	0.06235273282
562	0.06234433904
563	0.06233680168
564	0.06232279266
565	0.06231616598
566	0.06230407521
567	0.06228667535
568	0.06228031994
569	0.06227387928
570	0.06225909133
571	0.06225429377
572	0.06224269128
573	0.06222583783
574	0.06221303788
575	0.06220782955
576	0.06220223369
577	0.06219535513
578	0.06218800766
579	0.06217931935
580	0.06217466905
581	0.06216916233
582	0.06216221788
583	0.0621551378
584	0.06214915442
585	0.06214194258
586	0.06213240947
587	0.06212754216
588	0.06210822405
589	0.06210362026
590	0.06209613328
591	0.06208777437
592	0.06208147321
593	0.06207573397
594	0.06207071553
595	0.06206241862
596	0.06204458473
597	0.06204031033
598	0.06203276135
599	0.06202516974
600	0.06201830667
601	0.06201212953
602	0.06200695995
603	0.06200375899
604	0.06199870567
605	0.06199605887
606	0.06198818824
607	0.06198180184
608	0.06197366381
609	0.06196222796
610	0.06195629108
611	0.06194912962
612	0.06194435144
613	0.06193903072
614	0.061935481
615	0.06191728283
616	0.06191225663
617	0.06190099129
618	0.06189089239
619	0.06187562004
620	0.06186496698
621	0.06185615467
622	0.06184892733
623	0.06183744885
624	0.06182970998
625	0.06182504805
626	0.06181751457
627	0.06181172495
628	0.06180362181
629	0.06179537528
630	0.06179019795
631	0.06178314887
632	0.06176778739
633	0.06175312733
634	0.06174925208
635	0.06174275329
636	0.06173857189
637	0.06173053463
638	0.06172695778
639	0.06171880425
640	0.06171413458
641	0.06170910063
642	0.06170461697
643	0.06169861809
644	0.06169274321
645	0.06168845331
646	0.06168061756
647	0.06167482406
648	0.06166711232
649	0.06166200474
650	0.06165026662
651	0.06164562795
652	0.0616422371
653	0.06163568018
654	0.06163183206
655	0.06162895275
656	0.06162413582
657	0.06161824932
658	0.06161195979
659	0.06160617792
660	0.06160055494
661	0.06159399414
662	0.06158689469
663	0.06157920619
664	0.06157571847
665	0.06157100229
666	0.06156362382
667	0.06154749116
668	0.0615394849
669	0.06153060283
670	0.06152385215
671	0.06152131386
672	0.06151011827
673	0.06150080218
674	0.06148923844
675	0.06148411536
676	0.06147710116
677	0.0614714278
678	0.06145877899
679	0.06145312112
680	0.06144935826
681	0.06144428168
682	0.06143948025
683	0.06143386114
684	0.06142838154
685	0.06141953435
686	0.06141150096
687	0.06140731957
688	0.06140006123
689	0.06139502341
690	0.06138064624
691	0.06136650158
692	0.06136180091
693	0.06135272507
694	0.06134837705
695	0.06134419178
696	0.06133644128
697	0.06132898143
698	0.06132455977
699	0.06131831287
700	0.06131246125
701	0.06130522616
702	0.06130231972
703	0.06129587519
704	0.06128952753
705	0.06128459434
706	0.06127972315
707	0.06127611917
708	0.06126395477
709	0.06125931222
710	0.06125310407
711	0.06124741521
712	0.06124305556
713	0.06123671177
714	0.06122884115
715	0.06122289652
716	0.06121675037
717	0.06121106538
718	0.06120781405
719	0.06120181129
720	0.06119431656
721	0.06118436105
722	0.06117954799
723	0.06116844928
724	0.06116231864
725	0.06115959434
726	0.06114474826
727	0.0611391059
728	0.06113254898
729	0.06112798782
730	0.06112436446
731	0.06112057834
732	0.06111547852
733	0.06110893322
734	0.06110417054
735	0.06109744699
736	0.06109461806
737	0.06108759998
738	0.06108270942
739	0.06107727245
740	0.06107057989
741	0.06106504216
742	0.06105869838
743	0.06104956055
744	0.06104627046
745	0.061037183
746	0.06103252108
747	0.06102260045
748	0.06101772926
749	0.0610137145
750	0.06100895957
751	0.06100437903
752	0.06099918232
753	0.06099305556
754	0.06098797511
755	0.06098366195
756	0.06097767082
757	0.06097425285
758	0.06096905614
759	0.06095470998
760	0.06095096649
761	0.06094462271
762	0.06093630642
763	0.06093103221
764	0.06092288644
765	0.06091904994
766	0.06091348509
767	0.0609026809
768	0.06089821661
769	0.06089383758
770	0.0608902336
771	0.06088699777
772	0.06087509301
773	0.06087069847
774	0.06086498248
775	0.06084926448
776	0.06084330047
777	0.06083742172
778	0.0608280475
779	0.06082228888
780	0.06081587534
781	0.0608097757
782	0.06080361406
783	0.06079921177
784	0.06079353841
785	0.06078896174
786	0.06078416031
787	0.06077922712
788	0.06077186027
789	0.06076876008
790	0.06076189314
791	0.06075680106
792	0.06075260029
793	0.06074831039
794	0.06074162171
795	0.06073304579
796	0.06071969556
797	0.06071562655
798	0.06071205357
799	0.06070837209
800	0.06070213294
801	0.06069792442
802	0.06069232468
803	0.0606882053
804	0.06068091208
805	0.06067532397
806	0.06067133247
807	0.06066624039
808	0.06065938508
809	0.06064767408
810	0.06064365932
811	0.06063737367
812	0.06062881712
813	0.06062490312
814	0.06062067135
815	0.06060626705
816	0.06060161288
817	0.060591731
818	0.06058544922
819	0.06058108956
820	0.06057401724
821	0.06056188384
822	0.06055792721
823	0.06055343579
824	0.06054816158
825	0.06054413132
826	0.06053711713
827	0.06053073072
828	0.06052381727
829	0.06051769438
830	0.06051162962
831	0.06050672356
832	0.06050265842
833	0.06049774461
834	0.06048900205
835	0.06048613436
836	0.06048194134
837	0.06047639586
838	0.0604718037
839	0.06045995706
840	0.06045565166
841	0.06045084635
842	0.06044367327
843	0.06043920123
844	0.06042924572
845	0.06042667256
846	0.06042022414
847	0.0604132642
848	0.06040998961
849	0.06040492854
850	0.06039846075
851	0.06039517067
852	0.06038991583
853	0.06038656762
854	0.06038195219
855	0.06037355066
856	0.06036606755
857	0.06035745675
858	0.06035111297
859	0.06034564887
860	0.06034111871
861	0.06033609251
862	0.06033105081
863	0.06032712131
864	0.06032163008
865	0.06031861127
866	0.0603129224
867	0.06030556331
868	0.06029927378
869	0.06029572405
870	0.06029078699
871	0.06028594293
872	0.06027828156
873	0.06026981802
874	0.06026685733
875	0.06026220316
876	0.06025881619
877	0.06025362723
878	0.06025174774
879	0.06024760897
880	0.06024377635
881	0.06024152096
882	0.0602374287
883	0.06023215836
884	0.06022775995
885	0.06021928091
886	0.06021245272
887	0.06021045697
888	0.06020706613
889	0.06019937376
890	0.06018949188
891	0.06018401615
892	0.06017466518
893	0.06016472517
894	0.06016160947
895	0.06015514168
896	0.06015149895
897	0.06014594959
898	0.06014151631
899	0.06013859825
900	0.06013413008
901	0.06012344603
902	0.06011865622
903	0.06011270771
904	0.06010770864
905	0.06010253131
906	0.06009472656
907	0.06009059167
908	0.06008507332
909	0.06008096943
910	0.06007570685
911	0.06007202923
912	0.06006854539
913	0.06006467014
914	0.06005740017
915	0.06005502465
916	0.06005011471
917	0.06004812283
918	0.060042899
919	0.06003686523
920	0.06003130038
921	0.0600238289
922	0.06002076358
923	0.06001540799
924	0.06000661117
925	0.06000202675
926	0.05998890904
927	0.05998361545
928	0.05997286551
929	0.05996538628
930	0.05995395818
931	0.05995045108
932	0.05994629681
933	0.05994163876
934	0.05993586465
935	0.05992993552
936	0.05992526197
937	0.05991952272
938	0.05990865265
939	0.05990565321
940	0.05990284753
941	0.05989955357
942	0.05989589146
943	0.05989363607
944	0.05988621497
945	0.05988285125
946	0.05987652297
947	0.05987252372
948	0.05986777266
949	0.05985502697
950	0.0598515625
951	0.05984746636
952	0.05984519159
953	0.0598421224
954	0.05983785962
955	0.05983346509
956	0.05982993087
957	0.05982329257
958	0.05981175595
959	0.05980050223
960	0.05979711914
961	0.05978999256
962	0.05978616769
963	0.05978150577
964	0.05977754914
965	0.05977240668
966	0.05976663256
967	0.05976206365
968	0.05975602601
969	0.05974575273
970	0.05974280754
971	0.05973851764
972	0.05973537869
973	0.05973099578
974	0.05972679889
975	0.05972258262
976	0.05971830435
977	0.05971447948
978	0.05971101888
979	0.05970648096
980	0.05970069909
981	0.05969449095
982	0.05968938337
983	0.05968409366
984	0.05967995877
985	0.05967450629
986	0.05966937159
987	0.05966620164
988	0.0596593037
989	0.05965688942
990	0.05965324281
991	0.059648391
992	0.05964476376
993	0.05963947018
994	0.05963465324
995	0.05962994482
996	0.05962379867
997	0.05961935764
998	0.05961455233
999	0.05960991753
1000	0.05960613917
1001	0.05959937298
1002	0.05959519159
1003	0.05958998326
1004	0.05958589875
1005	0.05958224051
1006	0.05957431563
1007	0.05957014974
1008	0.05956551107
1009	0.05955555168
1010	0.05955244373
1011	0.05954453823
1012	0.05953912063
1013	0.05953376116
1014	0.0595308276
1015	0.05952644469
1016	0.05952084883
1017	0.05951654731
1018	0.05950706458
1019	0.05950280955
1020	0.05950022476
1021	0.05949529545
1022	0.05948899042
1023	0.05948525856
1024	0.05947983708
1025	0.05947530304
1026	0.05946725415
1027	0.05946390594
1028	0.05945855422
1029	0.05945393105
1030	0.05944362677
1031	0.05944006154
1032	0.05943461294
1033	0.05942291744
1034	0.05941663179
1035	0.05941389199
1036	0.05941082279
1037	0.05940079753
1038	0.05939732918
1039	0.05939042349
1040	0.05938667612
1041	0.05938298689
1042	0.05937794519
1043	0.05937354678
1044	0.05936500186
1045	0.05935945638
1046	0.05935592215
1047	0.05934866381
1048	0.05934352136
1049	0.0593394756
1050	0.05933317057
1051	0.05933010138
1052	0.05932645089
1053	0.05932346695
1054	0.05931927781
1055	0.05931567383
1056	0.05930989196
1057	0.05930516803
1058	0.0592961077
1059	0.05929315864
1060	0.05928794255
1061	0.05928493536
1062	0.05927968052
1063	0.0592776809
1064	0.05927380952
1065	0.05926912047
1066	0.05926320297
1067	0.05925786288
1068	0.05925033715
1069	0.05924621776
1070	0.05924201699
1071	0.05923845564
1072	0.05923494466
1073	0.05922999209
1074	0.05922356693
1075	0.0592176223
1076	0.05921345641
1077	0.05920502
1078	0.0592023577
1079	0.05919875372
1080	0.05919599067
1081	0.05919086759
1082	0.0591847757
1083	0.05918334186
1084	0.05917909846
1085	0.0591745993
1086	0.0591723284
1087	0.05916889493
1088	0.05916570948
1089	0.05916072204
1090	0.0591566104
1091	0.05915143307
1092	0.05914872814
1093	0.05914595734
1094	0.05914207822
1095	0.05913976082
1096	0.05913612196
1097	0.0591305261
1098	0.05912464348
1099	0.05912157041
1100	0.05911867172
1101	0.05911607918
1102	0.05911193266
1103	0.0591071041
1104	0.05910361251
1105	0.05909804765
1106	0.05909252542
1107	0.059082008
1108	0.05907827613
1109	0.05906881665
1110	0.05906644888
1111	0.0590621551
1112	0.05905941143
1113	0.05905390082
1114	0.05904552641
1115	0.05903601656
1116	0.05903230794
1117	0.05902591766
1118	0.05902142625
1119	0.05901748512
1120	0.05901341223
1121	0.05900904483
1122	0.05900449529
1123	0.05900193762
1124	0.05899752759
1125	0.05899045914
1126	0.05898316592
1127	0.05898106941
1128	0.05897721742
1129	0.05897376457
1130	0.05896966068
1131	0.05896551029
1132	0.05896350291
1133	0.0589562717
1134	0.05895234608
1135	0.05894840107
1136	0.05894547139
1137	0.05893777127
1138	0.05893261719
1139	0.05892870319
1140	0.05892493645
1141	0.05892135572
1142	0.05891760448
1143	0.05891162884
1144	0.05890757533
1145	0.05890458752
1146	0.05889974733
1147	0.05889553494
1148	0.05889059012
1149	0.05888709852
1150	0.05888245598
1151	0.05887790644
1152	0.05887462023
1153	0.05887080698
1154	0.05886580791
1155	0.05886251008
1156	0.05885855345
1157	0.05885458132
1158	0.05885248868
1159	0.05885018679
1160	0.05884402902
1161	0.0588410877
1162	0.05883612739
1163	0.05883129883
1164	0.05882723757
1165	0.05882510618
1166	0.05881770833
1167	0.05880955481
1168	0.05880455962
1169	0.05880069212
