iter	MultiClass
486	0.05809964597
487	0.05808958877
488	0.05807238292
489	0.05805551072
490	0.0580347872
491	0.05802318098
492	0.05801854386
493	0.05800777665
494	0.05799500133
495	0.05798344646
496	0.05797343015
497	0.05796674294
498	0.05795447561
499	0.05794816882
500	0.05793202376
501	0.05791828774
502	0.05791082664
503	0.05790041005
504	0.05788692093
505	0.05787033277
506	0.05786571056
507	0.05785296758
508	0.05784735141
509	0.05783239763
510	0.05780380001
511	0.05779218574
512	0.05778694382
513	0.05777071541
514	0.05776293182
515	0.05775516428
516	0.05775003039
517	0.05774220506
518	0.05771705133
519	0.05769371682
520	0.057674834
521	0.05766814744
522	0.0576615124
523	0.05764555909
524	0.05763946577
525	0.05763438885
526	0.05761682543
527	0.0576142133
528	0.05761359737
529	0.05760843573
530	0.05760149139
531	0.05758649856
532	0.05757310689
533	0.05756678149
534	0.05755313797
535	0.05754032439
536	0.05752723093
537	0.05752407137
538	0.05751477375
539	0.05750293285
540	0.05748953554
541	0.05747376637
542	0.05745133737
543	0.05743794848
544	0.05743518756
545	0.05741865922
546	0.05740148685
547	0.05739491703
548	0.05738647633
549	0.05737876412
550	0.05737336795
551	0.05736261431
552	0.05735139195
553	0.05733793029
554	0.05732665469
555	0.05732214152
556	0.05730966138
557	0.05730208162
558	0.05729356407
559	0.05728469489
560	0.05726734372
561	0.05726481093
562	0.05725361257
563	0.05723693199
564	0.05722816674
565	0.05722592311
566	0.05722123752
567	0.0572150286
568	0.0571787276
569	0.05717517087
570	0.05716661959
571	0.05715275533
572	0.05714647317
573	0.05713037519
574	0.0571300212
575	0.05712425665
576	0.05712082371
577	0.05711567954
578	0.05710824519
579	0.05710181885
580	0.05710004384
581	0.05709198896
582	0.05708432194
583	0.05707686094
584	0.05707259242
585	0.05706865948
586	0.05705630513
587	0.05705630426
588	0.05705171248
589	0.05703928343
590	0.05703438257
591	0.05702952937
592	0.05702100208
593	0.05701857869
594	0.05700170111
595	0.05699005998
596	0.05698415659
597	0.05698189266
598	0.05697278492
599	0.05696369781
600	0.05695387087
601	0.05694267405
602	0.0569258944
603	0.05692572817
604	0.05691257956
605	0.05690383245
606	0.05689693971
607	0.05689081104
608	0.05687489473
609	0.05687037484
610	0.05686373383
611	0.05684509294
612	0.05683443619
613	0.0568240127
614	0.05681949244
615	0.05681304232
616	0.05680754375
617	0.05680502731
618	0.05680451688
619	0.05679014386
620	0.05678743751
621	0.05678337082
622	0.05678039193
623	0.05677508869
624	0.05676836303
625	0.05675622829
626	0.05674545492
627	0.05673963764
628	0.05672356075
629	0.05671507961
630	0.05670185528
631	0.05669922059
632	0.05669239116
633	0.05668345301
634	0.05667394097
635	0.05666189355
636	0.05666173425
637	0.05665009523
638	0.05663465278
639	0.05662975336
640	0.05661621332
641	0.05660523973
642	0.05659865402
643	0.05658133359
644	0.05658040657
645	0.05657627675
646	0.0565757231
647	0.05657303387
648	0.05656566021
649	0.05655687293
650	0.0565448076
651	0.0565324087
652	0.05652779582
653	0.05651718672
654	0.05651058406
655	0.056501104
656	0.05648987863
657	0.0564874873
658	0.05647584153
659	0.0564635475
660	0.05645689664
661	0.05644048749
662	0.05642731007
663	0.05641233442
664	0.0564064786
665	0.05640287287
666	0.05639461941
667	0.05638405593
668	0.05636623321
669	0.05635667981
670	0.05634938669
671	0.05633722295
672	0.05632717468
673	0.05630597558
674	0.05629490461
675	0.05628613879
676	0.05626328929
677	0.05625858683
678	0.0562402443
679	0.05623516953
680	0.05622522548
681	0.05620857544
682	0.05620281197
683	0.05619297695
684	0.05616664508
685	0.05615630061
686	0.05615423957
687	0.05615293001
688	0.05614414047
689	0.05613822055
690	0.05613464672
691	0.05612566216
692	0.05612185096
693	0.05610624469
694	0.05608285268
695	0.05607812229
696	0.05606002266
697	0.05604758961
698	0.05602861147
699	0.0560189291
700	0.0560134345
701	0.05599453994
702	0.05597815153
703	0.05596967264
704	0.05595897636
705	0.05593679346
706	0.05593292329
707	0.05591493999
708	0.05591037075
709	0.05590531563
710	0.05589417043
711	0.05588293259
712	0.05586788487
713	0.05585709329
714	0.05585199339
715	0.05584297078
716	0.05583037992
717	0.055825427
718	0.05582303277
719	0.05581823069
720	0.0558088622
721	0.05580600936
722	0.05579761696
723	0.05579606128
724	0.0557934074
725	0.05578867571
726	0.05577622179
727	0.05576490471
728	0.05575241367
729	0.05574813821
730	0.05574490079
731	0.05573572867
732	0.05572655785
733	0.05570413699
734	0.05569644008
735	0.05569626467
736	0.05568914604
737	0.05568658341
738	0.05567915505
739	0.05566243345
740	0.05565795108
741	0.05564036744
742	0.05563464443
743	0.05562064224
744	0.05561119105
745	0.05560447949
746	0.05558991681
747	0.05558938414
748	0.05556399026
749	0.05555701733
750	0.05554257622
751	0.05553482137
752	0.05552642821
753	0.05552102033
754	0.05551484507
755	0.05550232394
756	0.05549093762
757	0.05548567022
758	0.0554720109
759	0.05546483193
760	0.05546039241
761	0.05545064343
762	0.05544289059
763	0.05543510094
764	0.05542968408
765	0.05542516906
766	0.05541177207
767	0.05541132744
768	0.0554066565
769	0.05539770281
770	0.05538440543
771	0.05536814456
772	0.05535064564
773	0.05533843096
774	0.05532393587
775	0.05531693958
776	0.05531454045
777	0.05530214067
778	0.05529056358
779	0.05528629467
780	0.0552804872
781	0.05526704552
782	0.05524678151
783	0.05523609969
784	0.05523534214
785	0.05521484703
786	0.05521469846
787	0.05518711593
788	0.05517618116
789	0.05516933156
790	0.0551627894
791	0.0551603369
792	0.05515062
793	0.05514520881
794	0.05514403609
795	0.05514274292
796	0.05513316274
797	0.05512328713
798	0.05511837006
799	0.05511550268
800	0.05510043035
801	0.05509166323
802	0.05508421918
803	0.05507830386
804	0.0550701307
805	0.05506275756
806	0.05505556219
807	0.05505308865
808	0.05504395174
809	0.05504316614
810	0.05503481515
811	0.05503042584
812	0.05501093401
813	0.05500426776
814	0.05500268002
815	0.05498898584
816	0.0549800839
817	0.05496901356
818	0.0549654653
819	0.05495067926
820	0.0549458328
821	0.05493407327
822	0.05492630328
823	0.05491986669
824	0.05490845284
825	0.05490254514
826	0.05489955919
827	0.05488868113
828	0.05487386958
829	0.05486505551
830	0.05485161983
831	0.05483849651
832	0.05482741466
833	0.05482642229
834	0.05482007277
835	0.05481485822
836	0.05480988281
837	0.05480432105
838	0.05480205615
839	0.05479875315
840	0.05479829677
841	0.05479079653
842	0.05477898541
843	0.05477696516
844	0.0547534315
845	0.0547446424
846	0.05474363671
847	0.05474045902
848	0.05473846328
849	0.05473158562
850	0.05472223544
851	0.05470480749
852	0.05470295531
853	0.0546978287
854	0.0546897673
855	0.05468435576
856	0.05466329977
857	0.05465723488
858	0.05464624235
859	0.05463843368
860	0.0546288048
861	0.05462288241
862	0.05461727175
863	0.05461004601
864	0.05460832051
865	0.05459420378
866	0.05458638129
867	0.05457911374
868	0.05456966441
869	0.05456551321
870	0.0545538936
871	0.05454556013
872	0.05452821638
873	0.05452760242
874	0.05452429434
875	0.0545034979
876	0.05449078077
877	0.05448257098
878	0.05447358289
879	0.05446264134
880	0.05444455049
881	0.05443549824
882	0.05442667971
883	0.05442124875
884	0.05441404518
885	0.0544061068
886	0.05438518983
887	0.05437786596
888	0.05436445292
889	0.05435718045
890	0.05435205738
891	0.05433476785
892	0.05432457263
893	0.05431474582
894	0.05431112047
895	0.05430009897
896	0.05428342203
897	0.05427509174
898	0.05426978444
899	0.05426280551
900	0.05425624364
901	0.05424724395
902	0.05424425699
903	0.05423951562
904	0.05422890114
905	0.05422661825
906	0.05422452234
907	0.05421163073
908	0.05420044043
909	0.05417399198
910	0.05416046407
911	0.05415489124
912	0.05414842289
913	0.05414054876
914	0.05412083337
915	0.0541155361
916	0.05410762738
917	0.05409883077
918	0.05408579224
919	0.05407694274
920	0.0540722181
921	0.05405958944
922	0.05405484449
923	0.05404184773
924	0.05403669792
925	0.05402935161
926	0.05402339005
927	0.05401964245
928	0.05400765917
929	0.05399380935
930	0.05398184554
931	0.0539684719
932	0.0539601639
933	0.05395006379
934	0.05394105792
935	0.05393232033
936	0.05391960178
937	0.05390881597
938	0.05389228308
939	0.05388404932
940	0.05388007448
941	0.05387801389
942	0.05387311545
943	0.0538624567
944	0.05386057581
945	0.05385376149
946	0.05384918739
947	0.05384471223
948	0.05382967302
949	0.05382527849
950	0.05382252528
951	0.05380950783
952	0.05380388684
953	0.05379889005
954	0.05379288281
955	0.05379008714
956	0.05378556225
957	0.05377863238
958	0.05377027007
959	0.05376188162
960	0.05374942401
961	0.05374653748
962	0.05374250849
963	0.05373441766
964	0.05372304025
965	0.053714198
966	0.05370928828
967	0.05370290169
968	0.05369948654
969	0.05369337343
970	0.05368715601
971	0.05367356051
972	0.05365874561
973	0.05365055242
974	0.05363290786
975	0.05362839808
976	0.05361746378
977	0.05361216763
978	0.05359552628
979	0.05358675668
980	0.05358138397
981	0.05355831659
982	0.05355023167
983	0.05354636844
984	0.05353475409
985	0.05352475112
986	0.05350425631
987	0.05348411986
988	0.05346740047
989	0.05345599847
990	0.05344985971
991	0.05344331984
992	0.05343671175
993	0.05343421342
994	0.05342753161
995	0.05341920093
996	0.05341103712
997	0.05340207469
998	0.05339707296
999	0.05338805179
1000	0.05338206681
1001	0.05337450857
1002	0.05336616644
1003	0.05336098846
1004	0.05335139988
1005	0.05333924393
1006	0.05333011807
1007	0.05331446999
1008	0.05330100387
1009	0.05329156003
1010	0.05326835184
1011	0.05325987793
1012	0.05325537835
1013	0.05324845961
1014	0.05323814522
1015	0.05322981941
1016	0.05322763434
1017	0.05322500912
1018	0.05321616434
1019	0.05320128194
1020	0.05319437753
1021	0.05318555157
1022	0.05318022887
1023	0.0531713259
1024	0.05315961313
1025	0.05315382681
1026	0.05314562341
1027	0.05313706249
1028	0.05311073411
1029	0.05310648349
1030	0.05310019817
1031	0.05309128849
1032	0.05308944517
1033	0.05307932576
1034	0.05307543168
1035	0.05307247589
1036	0.05306864954
1037	0.05306619115
1038	0.05305895328
1039	0.05304628323
1040	0.05304051373
1041	0.05303315709
1042	0.05302682264
1043	0.05302545492
1044	0.05302405554
1045	0.05301786915
1046	0.0530021665
1047	0.05298955617
1048	0.05298135209
1049	0.05297353269
1050	0.05296459439
1051	0.05295787339
1052	0.05295477709
1053	0.05294381438
1054	0.05293731751
1055	0.05292852275
1056	0.0529229505
1057	0.0529195828
1058	0.05291062302
1059	0.05290790809
1060	0.05289894952
1061	0.05288715266
1062	0.05287856127
1063	0.05287420741
1064	0.05286581907
1065	0.05285937015
1066	0.05284895504
1067	0.05284252683
1068	0.05283244959
1069	0.05281998051
1070	0.05281539767
1071	0.05280583531
1072	0.05279906373
1073	0.05279391309
1074	0.05279013734
1075	0.05278235009
1076	0.05277634156
1077	0.05277264895
1078	0.05276043718
1079	0.0527555038
1080	0.05274967423
1081	0.05273995008
1082	0.05273051801
1083	0.05272568784
1084	0.05270819348
1085	0.0527018265
1086	0.05270044897
1087	0.05268361806
1088	0.05267815279
1089	0.05266657562
1090	0.05264936075
1091	0.05264295074
1092	0.05264043123
1093	0.05262839976
1094	0.05261711647
1095	0.05260938863
1096	0.05259343309
1097	0.05258187587
1098	0.05257737929
1099	0.0525608535
1100	0.05255603879
1101	0.05254985962
1102	0.05254014574
1103	0.05253130733
1104	0.05252878523
1105	0.05252402058
1106	0.05251468824
1107	0.05250656019
1108	0.05250353801
1109	0.05249420773
1110	0.05248559984
1111	0.05248457268
1112	0.05246889754
1113	0.05246652566
1114	0.05246046628
1115	0.05245570115
1116	0.05244990515
1117	0.05243945385
1118	0.05243314492
1119	0.05242867094
1120	0.05242498102
1121	0.05241931621
1122	0.05241399317
1123	0.05241152668
1124	0.05240842006
1125	0.05239790314
1126	0.05239444892
1127	0.052389483
1128	0.05238674473
1129	0.05237672214
1130	0.05235954143
1131	0.05235802054
1132	0.05235101493
1133	0.05234375073
1134	0.05234139579
1135	0.05233592803
1136	0.05232997051
1137	0.05232427566
1138	0.05231424905
1139	0.05231252724
1140	0.05230812942
1141	0.05230082989
1142	0.05229415561
1143	0.05228739824
1144	0.05228161311
1145	0.05227096643
1146	0.05226684056
1147	0.05225594673
1148	0.05225352103
1149	0.0522487414
1150	0.05224426714
1151	0.05223461307
1152	0.05222906015
1153	0.05222164795
1154	0.05221309629
1155	0.05220063868
1156	0.05219507162
1157	0.05219135942
1158	0.05218437149
1159	0.05217336249
1160	0.05216021501
1161	0.05215473962
1162	0.05215038197
1163	0.05214542772
1164	0.05213787911
1165	0.05213254973
1166	0.05211710253
1167	0.05211385472
1168	0.05211257225
1169	0.05210644678
1170	0.0521044084
1171	0.05209042172
1172	0.05208788585
1173	0.05208164188
1174	0.05207677926
1175	0.05206619487
1176	0.05205590798
1177	0.05204759264
1178	0.0520418782
1179	0.05203482004
1180	0.05203161597
1181	0.05202606325
1182	0.05202088648
1183	0.05201030779
1184	0.05200620386
1185	0.05199404304
1186	0.05198845324
1187	0.05198711101
1188	0.05198303155
1189	0.05197195804
1190	0.05196699292
1191	0.0519624358
1192	0.05195792742
1193	0.05195186309
1194	0.05194564951
1195	0.05193744133
1196	0.05193191527
1197	0.05191646061
1198	0.05191034606
1199	0.05189801745
1200	0.05189086306
1201	0.05188644152
1202	0.05187567848
1203	0.05186746777
1204	0.05185251784
1205	0.05185037963
1206	0.05184702837
1207	0.05184148702
1208	0.05183499349
1209	0.05182562869
1210	0.05182079777
1211	0.05180199691
1212	0.0517965577
1213	0.05178628437
1214	0.05178506403
1215	0.05178131684
1216	0.05177750408
1217	0.05177574298
1218	0.05176808475
1219	0.05176263981
1220	0.05175156099
1221	0.05174865041
1222	0.05174458847
1223	0.0517395495
1224	0.05173324432
1225	0.05172551376
1226	0.05172208373
1227	0.05171733993
1228	0.051707158
1229	0.05169656759
1230	0.05169171584
1231	0.05168596446
1232	0.05168336948
1233	0.05167596659
1234	0.05167297705
1235	0.05166293489
1236	0.05166141837
1237	0.05165542765
1238	0.05164790469
1239	0.0516414527
1240	0.05162868209
1241	0.05162421364
1242	0.05161615235
1243	0.05161246501
1244	0.05160393372
1245	0.05159796407
1246	0.05158896918
1247	0.0515854298
1248	0.05158013784
1249	0.05157221638
1250	0.05156860476
1251	0.05155951086
1252	0.05154706412
1253	0.05154179624
1254	0.05153407204
1255	0.05152374171
1256	0.05151337531
1257	0.05150840135
1258	0.05150112979
1259	0.0514943155
1260	0.05148590745
1261	0.05147806342
1262	0.05147470956
1263	0.05146665141
1264	0.05146047564
1265	0.05145529861
1266	0.05145093374
1267	0.0514459807
1268	0.05143916874
1269	0.05143064191
1270	0.051426795
1271	0.05142175044
1272	0.05141353271
1273	0.05139956735
1274	0.05139444324
1275	0.05137703693
1276	0.0513673821
1277	0.05136218009
1278	0.05135207788
1279	0.05134467236
1280	0.05132786464
1281	0.05132451732
1282	0.05131618112
1283	0.05131070823
1284	0.05130482078
1285	0.05130100543
1286	0.05129585073
1287	0.05129056801
1288	0.0512733511
1289	0.05127105399
1290	0.05126477876
1291	0.05125716852
1292	0.05124893276
1293	0.05124403989
1294	0.05124079152
1295	0.05123119954
1296	0.05122694869
1297	0.05122440387
1298	0.05121943412
1299	0.05120619786
1300	0.05120041047
1301	0.05119841208
1302	0.05119565192
1303	0.05118374049
1304	0.05117750332
1305	0.0511706286
1306	0.05115637715
1307	0.05115135707
1308	0.05113363611
1309	0.05113032437
1310	0.05112039392
1311	0.0511090241
1312	0.0510984072
1313	0.05108761207
1314	0.05108261846
1315	0.05105452058
1316	0.05104123247
1317	0.05104043707
1318	0.05103269602
1319	0.05102711508
1320	0.05102059973
1321	0.05100664189
1322	0.05099406055
1323	0.05097534694
1324	0.05096884496
1325	0.05095818645
1326	0.05095670949
1327	0.05094461429
1328	0.05094083405
1329	0.05093487198
1330	0.05093043725
1331	0.05092593695
1332	0.05092373304
1333	0.05092139312
1334	0.05091857491
1335	0.05091351711
1336	0.05091141349
1337	0.05090212056
1338	0.05090091965
1339	0.05090063132
1340	0.0508954667
1341	0.05088257031
1342	0.05088028777
1343	0.05087668794
1344	0.05086898905
1345	0.05085512252
1346	0.05084621704
1347	0.05083961921
1348	0.05083481482
1349	0.05083184758
1350	0.05080711357
1351	0.05079748063
1352	0.05079061785
1353	0.05078266308
1354	0.05077390268
1355	0.05076424838
1356	0.0507562891
1357	0.05074746418
1358	0.05073883476
1359	0.05073275524
1360	0.05072855876
1361	0.05071970738
1362	0.05071681658
1363	0.05070878543
1364	0.05069873363
1365	0.05068818888
1366	0.05067871962
1367	0.05067279472
1368	0.05066991741
1369	0.0506606339
1370	0.05065493574
1371	0.05065040363
1372	0.05064156551
1373	0.05063729995
1374	0.05062842507
1375	0.05061904085
1376	0.05061697308
1377	0.05061029281
1378	0.05060162043
1379	0.05058779848
1380	0.05058282025
1381	0.05057852951
1382	0.05057402359
1383	0.05055777067
1384	0.05055742615
1385	0.05055060549
1386	0.05054523876
1387	0.05054009106
1388	0.05053622976
1389	0.05052897722
1390	0.05052347564
1391	0.05052072514
1392	0.05051662763
1393	0.05050904947
1394	0.05050384856
1395	0.05049119959
1396	0.05048408855
1397	0.05048103278
1398	0.05047509064
1399	0.05046302975
1400	0.05045833522
1401	0.05045080623
1402	0.0504458943
1403	0.05042676826
1404	0.0504093141
1405	0.05040645833
1406	0.05039718283
1407	0.05038937467
1408	0.05037405534
1409	0.05036901954
1410	0.0503604152
1411	0.05034616835
1412	0.05033896544
1413	0.05033175265
1414	0.05032169008
1415	0.05031616668
1416	0.05030879696
1417	0.05030668936
1418	0.05030201485
1419	0.05028846614
1420	0.05028017552
1421	0.0502742192
1422	0.0502670689
1423	0.05026348553
1424	0.05025495915
1425	0.05024855471
1426	0.05024445703
1427	0.05023638196
1428	0.05023173564
1429	0.05022464067
1430	0.05021893521
1431	0.05020628385
1432	0.05019928021
1433	0.05019487998
1434	0.05019058858
1435	0.05018527308
1436	0.05017999274
1437	0.05017522465
1438	0.05017016385
1439	0.05016300698
1440	0.05015775477
1441	0.05014802026
1442	0.05013642705
1443	0.05012852132
1444	0.05012117891
1445	0.0501142613
1446	0.0501099168
1447	0.05010358261
1448	0.0500910608
1449	0.05007999654
1450	0.05006780075
1451	0.05005308798
1452	0.05004764877
1453	0.05003876655
1454	0.05003404945
1455	0.05003073581
1456	0.05002808076
1457	0.05002027991
1458	0.05001677498
1459	0.05001374114
1460	0.05000950064
1461	0.05000664775
1462	0.05000110032
1463	0.04999771049
1464	0.04999384087
1465	0.04997802436
1466	0.04996976665
1467	0.04995845218
1468	0.04995529757
1469	0.04994781446
1470	0.04994335261
1471	0.04993230583
1472	0.04992592784
1473	0.04991806345
1474	0.04991347219
1475	0.04990405153
1476	0.04990255698
1477	0.04989508967
1478	0.04989168435
1479	0.0498899561
1480	0.04988558948
1481	0.04987818028
1482	0.04987377525
1483	0.04987225586
1484	0.049863662
1485	0.04985037801
1486	0.04984564981
1487	0.04984040629
1488	0.04983251364
1489	0.04982560063
1490	0.04982272744
1491	0.04981837893
1492	0.04981417031
1493	0.04981140553
1494	0.04980607762
1495	0.04979866058
1496	0.04979603612
1497	0.04979207243
1498	0.04978462914
